,track_id,track_name,artist_name,artist_genres,album_name,artist_id,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,album_img
10,5j3p2WnU8ha4K4ybaTZ4Hx,Coringa,Jão,['pop nacional'],PIRATA,59FrDXDVJz0EKqYg39dnT2,60,187080,False,0.73,0.566,5,-5.399,0,0.0503,0.0315,0,0.191,0.497,96.952,4,https://i.scdn.co/image/ab67616d00001e0276086200d394250d6eef8adf
11,11fqunD6qlOCrRd88kMOk6,Evento Cancelado - Ao Vivo,Henrique & Juliano,"['agronejo', 'arrocha', 'sertanejo', 'sertanejo universitario']",Manifesto Musical (Ao Vivo),3p7PcrEHaaKLJnPUGOtRlT,77,183244,False,0.584,0.592,2,-4.904,0,0.0316,0.505,0,0.515,0.395,92.035,3,https://i.scdn.co/image/ab67616d00001e025bd566fd60f52885310f7fab
12,0ox9lkDyLgGJEMAAR4w0CH,How We Roll,ZeaLouS1,['nerdcore'],The Living Epitaph,5bSc8cApxD7SXdQ9ZMgVX9,1,191986,False,0.972,0.689,6,-7.926,0,0.391,0.215,0,0.428,0.711,120.056,4,https://i.scdn.co/image/ab67616d00001e02544549f3b31cc308bf5f8f4e
13,6j9iyrrmqWlQZ5SD1hSTaq,No Lie,2 Chainz,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",Based On A T.R.U. Story (Deluxe),17lzZA2AlOHwCwFALHttmp,63,237826,True,0.634,0.665,6,-5.984,0,0.176,0.0172,0,0.365,0.611,131.108,4,https://i.scdn.co/image/ab67616d00001e020bcccf7c7e65f294c2430f9b
14,2vRBYKWOyHtFMtiK60qRz7,Trevo (Tu),ANAVITÓRIA,"['folk brasileiro', 'nova mpb', 'pop lgbtq+ brasileira', 'pop nacional']",ANAVITÓRIA,1sPg5EHuQXTMElpZ4iUgXe,70,205467,False,0.676,0.374,10,-8.201,1,0.0266,0.877,0.000132,0.165,0.2,99.825,4,https://i.scdn.co/image/ab67616d00001e0289de16b800bd88301aa9120f
15,0JyGGcnApxymNyhp9yyXgb,Come & Get It,Alex G,['viral pop'],Covers Collection 2013,2WWTUZ3LpcAAPhSEz3H0rg,8,170689,False,0.663,0.505,7,-7.63,0,0.0416,0.104,0,0.244,0.404,80.032,4,https://i.scdn.co/image/ab67616d00001e0289e2669bd56c5268f2f985ba
16,1CBjyFTpwcf2GhOnujsXhy,Selena Gomez,SwaVay,"['atl hip hop', 'indie hip hop']",B4DALBUM,29gIYsdyccGoUc6qgkZeTK,19,197142,True,0.785,0.435,1,-10.963,0,0.435,0.161,0,0.241,0.709,139.989,4,https://i.scdn.co/image/ab67616d00001e0251561354da441cc23be2d126
17,3m0XFO5KtI5zJboPwVPmTW,Little White Lies,dave borins,[],The Room Lights Up,2XuqsQSKcHmYNPk5GU8iTo,0,220866,False,0.571,0.541,0,-6.992,1,0.0262,0.119,3.77e-05,0.0968,0.39,141.903,4,https://i.scdn.co/image/ab67616d00001e02b159d5872b4749f28975b8c7
18,6bRf9G9FKO7oMmwstv00x3,One Direction,Sofa Surfers,"['electronica', 'trip hop']",Sofa Surfers,0pNP0TPeyffi8QbE8U5D1X,5,269013,False,0.646,0.59,11,-8.914,0,0.0411,0.000174,0.16,0.119,0.621,136.002,4,https://i.scdn.co/image/ab67616d00001e02676c60562fd1a915c8a6ab56
19,7dJeGVQe3UnUb5CLRh1GGW,Unconditionally,Willie Clayton,"['chicago blues', 'chicago soul', 'soul blues', 'southern soul', 'southern soul blues']",Changing Tha Game,5YtfmlJnLT6TR7kiBKqNhj,22,279786,False,0.538,0.511,6,-7.55,0,0.0426,0.2,5.82e-06,0.153,0.172,143.361,3,https://i.scdn.co/image/ab67616d00001e0223a4e5a6d3d737f0a2fd8b86
